id,p_mean,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,q_mean,runoff_ratio,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,training_perc_complete,validation_perc_complete,testing_perc_complete,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,gauge_lat,gauge_lon,gauge_easting,gauge_northing,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max
DEE10630,2.63,-0.14,0.15,15.06,1.2,198.86,3.88,0,95.64,4.36,0,0,0,0,4.36,4.12,0,0,0,0,91.52,0,0,100,0,0,0,92.51,0,7.49,100,0,21.3,78.7,0,0,0,0,0,0,0,0,1.6,0.61,94.286,3.7,140.19,0.08,6.36,17.21,4.23,102.94,12.24,0,4.12,19.24,76.64,0,0,100,100,100,28.99,28.9,29.66,49.04,47.56,44.59,20.35,21.92,24.14,19.33,23.75,24.58,1.13,1.46,1.53,64.27,32.23,27.88,51.69289,10.790521,4375660,3176125,39.2,447.22,38.8,543.06,445.26,485.72,540.34,600.8,647.65
DEE10640,2.14,-0.09,0.13,13,1.21,175.8,4.06,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,95.95,0,4.05,100,0,27.12,72.88,0,0,0,0,0,0,0,0,1.21,0.57,58.812,3.64,140.95,0.02,4.18,11.13,3.52,106.85,21.97,0.01,4.04,54.62,41.34,0,0,65.53,19.99,100,31.6,31.64,31.88,48.31,46.83,44.92,18.34,19.77,21.45,17.9,21.35,23.25,1.21,1.49,1.54,46.83,20.2,15.7,51.691893,10.859312,4380418,3176068,30,446.13,35.3,508.82,444.16,461.91,506.89,556.32,621.42
DEE10660,2.07,0,0.09,18,1.17,242.95,4.31,1,100,0,0,0,0,0,0,4.29,0,0,0,0,95.71,0,0,100,0,0,0,92.44,0,7.56,100,0,8.87,91.13,0,0,0,0,0,0,0,0,0.94,0.45,20.479,3.89,134.79,0.04,3.51,17.43,5.67,112.7,15.47,0,2.75,29.63,67.62,0,0,0,0,68.26,28.55,29.8,30.87,50.91,48.9,46.54,19.12,19.88,21.16,18.06,22.34,24.68,1.21,1.49,1.53,44.81,14.65,12,51.64383,10.981735,4388954,3170828,25.8,402.54,25.57,499,401.72,444.39,497.48,565.83,612.19
DEE10670,2.02,-0.01,0.13,17.45,1.16,236.58,4.1,7,100,0,0,0,0,0,0,1.15,0,0,0,0,98.85,0,0,100,0,0,0,97.39,0,2.61,100,0,6.49,93.51,0,0,0,0,0,0,0,0,0.91,0.45,100,2.81,152.78,0.12,2.98,7.62,4.24,55.01,10.81,0,3.13,34.52,62.35,0,0,100,100,100,27.58,29.43,30.81,50.45,48.1,46.02,20.57,21.07,21.77,15.51,20.54,23.77,1.26,1.51,1.54,37.25,12.02,9.74,51.63155,11.097409,4396981,3169576,101,335.29,100.78,456.15,334.49,386.43,452.79,531.9,612.19
DEE10680,1.88,0.05,0.12,17.36,1.17,239.84,4.12,10,100,0,0,0,0,0,0,7.29,0,0,0,0,92.71,0,0,100,0,0,0,96.24,0,3.76,100,0,25.19,74.81,0,0,0,0,0,0,0,0,0.7,0.37,100,2.78,154.97,0.1,2.17,5.7,3.67,38.17,7.75,0,3.07,23.5,73.43,0,0,100,100,100,27.04,28.72,30.14,51.01,48.6,46.67,20.18,20.92,21.42,15.33,21.28,24.92,1.24,1.5,1.54,36,12.92,10.09,51.691373,11.283867,4409773,3176441,178,201.99,179.39,423.97,190.86,313.97,422.89,524.14,612.19
DEE10690,1.6,0.17,0.07,17.62,1.16,247.65,4.31,11,50.07,21.97,26.69,0,0,14.32,7.66,12.29,0,0,0,0,37.78,9.75,16.94,68.4,15.67,14.67,0,97.25,0,1.49,83.06,15.67,43.79,37.39,11.03,5.17,1.36,0,0,0,0,1.26,0.31,0.2,57.38,2.31,154.56,0.03,0.91,3.64,3.84,51.26,12.04,0,6.49,53.92,38.21,0,1.38,65.52,0,100,25.22,26.7,27.44,53.85,52.08,51.1,15.76,16.05,16.28,11.4,15.48,18.76,1.25,1.42,1.47,31.46,15.17,12.65,51.83886,11.269811,4408515,3192832,447,109.52,453.98,268.1,83.5,109.62,199,496.99,612.19
DEE10700,1.89,0.09,0.08,16.97,1.18,232.95,4.19,0,81.92,5.36,12.72,0,0,0,5.36,4.95,0,0,0,0,76.97,7.69,5.03,88.74,0,11.26,0,87.77,0,12.23,100,0,43.19,45.54,9,2.26,0,0,0,0,0,0,0.5,0.27,40.774,3.52,166.37,0,1.72,9.7,4.94,102.55,15.56,0.06,1.94,10.71,87.35,0,0,31.34,0,92.26,27.33,29.59,31.02,50.52,47.93,46.09,19.82,20.14,20.55,18.75,24.67,27.32,1.21,1.48,1.52,43.24,16.33,13.3,51.822348,10.934404,4385424,3190646,24.7,191.52,26.28,403.3,180.12,234.02,427.13,507.98,524.74
DEE10710,3.69,-0.17,0.24,14.41,1.2,193.69,3.39,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,2.36,0.64,84.524,2.79,152.02,0.25,7.31,7.57,1.73,67.57,11.91,0,0,2.57,97.43,0,0,100,100,100,23.89,22.37,23.34,51.14,50.05,45.59,24.98,27.58,31.07,21.98,27.95,29.55,1.03,1.3,1.4,75.81,32.47,29.39,51.803956,10.694575,4368909,3188415,9.32,580.19,9.22,732.93,573.14,617.14,711.5,887.62,938.92
DEE10720,3.35,-0.16,0.18,14.22,1.21,192.35,3.51,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,7.31,0,92.69,100,0,100,0,0,0,0,0,0,0,0,0,1.81,0.54,70.24,2.42,152.96,0.21,5.68,5.64,1.74,50.04,8.74,0,0,1.5,98.5,0,0,99.71,0,95.24,24.94,24.06,25.15,51.81,50.67,46.09,23.25,25.27,28.76,21.98,27.67,29.02,1.07,1.36,1.45,72.7,31.57,28.09,51.817862,10.72886,4371258,3189985,15.6,312.74,15.85,652.44,306.49,410.11,653.63,873.16,938.77
DEE10730,1.98,0.03,0.08,17.13,1.17,234.66,4.02,1,63.51,25.02,11.47,0,0,0,25.02,20.02,1.57,0,0,0,41.92,3.42,8.05,94.62,0,5.38,0,83.26,0,16.74,100,0,35.98,58.63,2.86,2.52,0,0,0,0,0,0,0.7,0.35,70.24,1.55,164.75,0.22,1.84,1.54,2.18,2.9,7.72,0,10.29,42.49,47.21,0,0,96.29,0,100,24.54,26.67,27.54,46.24,43.76,41.69,21.38,21.72,22.91,13.5,18.03,20.51,1.16,1.37,1.43,39.43,16.68,13.8,51.884989,10.963177,4387316,3197641,160,137.68,160.71,338.18,133.07,159.37,255.67,677.54,938.92
DEE10740,1.83,0.11,0.06,16.46,1.17,226.36,4.1,1,53.66,28.3,18.04,0,0,10.97,17.33,27.68,0.94,0,0,0,25.04,5.42,12.62,79.33,10.97,9.7,0,90,0,10,89.03,10.97,33.9,48.63,5.51,11.96,0,0,0,0,0,0,0.47,0.26,53.094,1.78,160.91,0.1,1.25,1.43,2.08,16.71,9.92,0,10.22,58.94,30.62,0,0.22,55.26,0,100,23.95,26.74,27.29,47.53,44.93,43.48,20.05,19.86,20.76,11.48,15.39,18.23,1.19,1.36,1.41,33.24,14.49,12.01,51.941572,11.158636,4400672,3204132,264,90.78,269.03,263.9,88.44,111.71,193.44,616.89,938.92
DEE10760,2.26,-0.04,0.12,16.97,1.19,218.89,3.97,1,99.03,0,0.97,0,0,0,0,4.51,1.92,0,0,0,92.6,0.95,0.02,99.05,0,0.95,0,78.15,0,21.85,100,0,66.03,33.01,0,0.95,0,0,0,0,0,0,0.86,0.38,80.237,1.97,162.61,0.15,2.94,6.81,3.15,30.11,7.1,0,3.49,0.58,95.93,0,0,93.17,100,95.23,27.07,27.07,28.3,50.88,49.68,46.44,19.54,20.75,22.76,20.73,25.96,27.2,1.12,1.45,1.51,58.79,24.95,20.75,51.830473,10.78519,4375127,3191428,30.5,250.1,30.22,476.95,245.83,319.46,488.05,593.24,818.58
DEE10790,1.58,0.18,0.07,18.47,1.19,254.62,4.46,0,27.32,57.79,14.89,0,0,0,57.79,8.21,0,0,0,0,19.1,3.9,10.99,89.54,0,10.46,0,98.24,0,1.76,100,0,13.13,76.41,6.56,3.9,0,0,0,0,0,0,0.19,0.12,74.523,3.18,183.12,0.01,0.62,6.02,4.72,84.59,15.3,0.04,3.56,58.59,37.85,0,0,100,38.28,100,24.45,28.24,28.81,48.57,45.12,44.15,25.45,25.1,25.5,11.34,16.8,20.67,1.31,1.49,1.54,30.24,12.3,10.13,51.864329,10.9072,4383490,3195293,27.4,159.27,25.37,246.21,158.29,170.45,205.46,442.5,495.94
DEE10810,1.61,0.2,0.04,17.73,1.15,248.25,4.27,0,41.33,24.45,33.55,0,0,9.85,0.35,29.21,11.65,0,0,14.25,0.47,18.09,15.47,65.9,21.08,12.32,0.04,99.34,0,0,78.26,21.08,34.04,30.54,5.05,29.3,0.4,0,0,0,0,0.66,0.21,0.13,48.811,2.25,156.36,0.04,0.63,2.85,11.75,26.91,10.21,0,5.38,86.92,7.67,0,0.03,45.01,0,100,23.97,27.62,27.86,43.96,42.24,41.84,28.43,26.5,26.67,8.37,11.36,14.6,1.34,1.45,1.51,27.9,12.55,10.08,52.023582,11.224491,4405046,3213329,825,81.35,846.36,131.53,-33.27,81.42,120.64,223.9,327.53
DEE10830,1.52,0.19,0.05,18.5,1.17,255.73,4.47,0,0.6,93.6,5.79,0,0,93.6,0,0,0,0,0,0,0.6,5.79,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.27,0.18,67.381,1.28,157.83,0.1,0.57,0.33,1.67,3.22,5.69,0,1.66,46.49,51.86,0,0,89.45,0,100,10.77,16.86,17.76,18.07,18.22,15.68,70.13,63.89,65.53,6.61,5.76,8.44,1.39,1.53,1.59,32.59,13.7,12.95,52.249083,11.957532,4454674,3239511,147,50.09,144.64,81.02,48.65,58.25,80.8,104.96,126.23
DEE10840,1.55,0.26,0.05,18.22,1.17,254.97,4.39,0,0.48,94.86,4.65,0,0.02,94.85,0,0,0,0,0,0,0.48,4.65,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.22,0.14,34.524,1.42,155.91,0.07,0.46,0.13,1.5,5.83,16.75,0,4.66,46.98,48.36,0,0,14.25,0,95.23,10.77,16.69,17.48,17.76,17.89,15.5,68.35,62.3,63.9,6.38,5.59,8.24,1.37,1.5,1.55,31.51,13.27,12.57,52.279154,11.852103,4447391,3242668,182,41.76,180.15,77.32,39.78,52.55,77.5,103.34,126.23
DEE10850,1.59,0.19,0.05,16.86,1.18,232.66,4.48,0,0,100,0,0,0,85.63,0,0,0,0,0,14.37,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.37,0.24,65.954,1.12,159,0.15,0.66,0,0,5.41,14.88,0,2,24.73,73.27,0,0,86.04,0,100,10.87,18.56,19.7,20.74,21.56,20.25,67.38,58.87,59.04,6.96,7.22,9.68,1.39,1.56,1.61,32.7,11.68,10.25,52.269162,12.174985,4469451,3242166,133,49.28,128.28,92.57,41.65,58.69,94.37,126.11,155.59
DEE10880,1.52,0.26,0.04,18.47,1.15,257.03,4.64,0,0,100,0,0,0.21,52.17,0,0,0,0,0,47.62,0,0,0,0,100,0,0,100,0,0,0,100,99.66,0,0,0,0.34,0,0,0,0,0,0.34,0.22,41.665,2.95,150.79,0.07,0.9,0.07,2,17.64,14.97,0,2.8,58.37,38.58,0,0.25,31.34,0,95.23,11.65,16.89,17.02,13.5,13.49,11.17,72.05,66.82,69.02,4.72,4.52,7.49,1.39,1.54,1.58,33.65,19.94,16.63,52.666168,12.061876,4460476,3286103,182,30.31,159,39.28,22.89,29.16,32.25,60.82,77.63
DEE10890,1.52,0.25,0.04,18.21,1.14,257.08,4.6,0,0,100,0,0,0.18,57.44,0,0,0,0,0,42.38,0,0,0,0,100,0,0,100,0,0,0,100,99.71,0,0,0,0.29,0,0,0,0,0,0.3,0.2,43.097,3.07,149.59,0.05,0.82,0.14,4,37.79,13.37,0,2.57,53.55,43.68,0,0.21,31.34,0,100,11.16,16.73,16.94,13.39,13.38,11.18,72.87,67.32,69.31,4.64,4.39,7.37,1.39,1.54,1.59,34.34,20.69,17.88,52.720837,12.087938,4462063,3292234,212,28.97,187.33,39.96,22.89,29,32.7,60.86,77.63
DEE10900,1.57,0.23,0.04,19.1,1.16,259.84,4.61,0,0,100,0,0,0,37.97,0,0,0,0,0,62.03,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.58,1.01,15.954,3.36,127.7,0.03,4.62,0,0,89.19,33.04,0.01,2.96,85.97,11.07,0,0,0,0,53.17,11.63,18.8,19.02,15.8,15.46,15.29,71.74,64.91,64.86,5.05,4.65,7.76,1.43,1.59,1.64,39.17,29.97,28.21,52.828078,12.223608,4470858,3304435,57.8,26.91,59.91,34.37,23.54,25.66,28.72,55.64,82.05
DEE10910,1.59,0.17,0.05,17.83,1.17,250.58,4.4,0,3.58,91.29,5.13,0,0.61,85.23,0,0.46,0,0,0,5.46,3.12,5.13,0,0,100,0,0,100,0,0,0,100,99.54,0.46,0,0,0,0,0,0,0,0,0.27,0.17,70.24,1.23,154.08,0.09,0.52,0,0,4.92,7.15,0,4,54.99,40.93,0,0.08,96.29,0,100,12.16,19.13,20.38,20.28,20.79,19.07,64.67,57.19,57.66,7.09,7.6,10.58,1.37,1.52,1.57,28.75,9.66,8.31,51.95949,12.015433,4459520,3207407,507,58.97,488.01,104.81,53.09,69.44,95.49,162.04,203.47
DEE10920,1.64,0.21,0.04,17.1,1.15,233.83,4.37,0,0,92.28,7.72,0,0,88.62,0,0,0,0,0,3.66,0,7.72,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.16,0.1,42.538,1.32,151.78,0.03,0.32,0.22,1.2,22.7,13.04,0,1.99,48.57,49.16,0,0.28,31.34,0,98.14,12.05,19.17,20.26,21.53,22.02,20.25,64.67,57.06,57.74,7.32,7.93,10.9,1.37,1.54,1.59,29.4,9.45,8.38,52.019959,12.090919,4464513,3214279,136,74.93,142.98,111.91,68.74,78.88,110.77,157.55,196.55
DEE10930,1.63,0.21,0.05,18.36,1.18,252.56,4.35,0,0,100,0,0,0,96.13,0,0,0,0,0,3.87,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.45,0.28,41.669,1.26,158.39,0.18,0.88,0.07,2,1.14,5.33,0,2.26,58.82,38.92,0,0,27.92,0,100,12.02,19.66,21.05,19.79,20.9,19.35,66.84,58.1,58.24,7.07,7.55,10.68,1.39,1.56,1.61,29.58,10.13,8.65,52.00795,12.094084,4464769,3212949,86.2,70.17,73.28,96.05,68.55,77.75,90.81,127.33,151.2
DEE10940,1.68,0.21,0.06,18.72,1.2,248.93,4.32,0,0,100,0,0,0,94.69,0,0,0,0,0,5.31,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.18,0.11,37.383,1.08,152.6,0.05,0.33,0,0,6.36,5.3,0,3.02,34.58,62.39,0,0,17.66,0,100,12.48,20,21.53,21.99,22.75,20.87,64.22,55.94,56.29,7.8,9.34,12.42,1.34,1.54,1.59,32.07,10.81,9.22,51.974114,12.144616,4468348,3209287,135,72.29,127.48,130.78,69.04,81.55,134.44,172.56,201.85
DEE10950,1.45,0.27,0.05,14.18,1.18,195.81,4.54,0,0,1.96,98.04,0,0,1.96,0,0,0,0,0,0,0,59.01,39.03,81.66,1.96,16.38,0,100,0,0,98.04,1.96,24.61,59.01,16.38,0,0,0,0,0,0,0,0.13,0.09,51.67,1.7,166.3,0.04,0.28,0.76,1.67,7.73,9.44,0,5.98,93.11,0.91,0,0,51.85,0,100,22.67,25.57,26.05,54.36,52.06,51.4,18.16,17.56,17.74,7.41,7.52,10.75,1.38,1.44,1.49,27.53,12.86,11.25,52.041419,11.615885,4431862,3215837,119,57.94,120.21,92.23,52.04,74.18,90.81,115.45,135.74
DEE10960,1.58,0.2,0.05,16.02,1.16,217.57,4.44,0,0,99.98,0.02,0,0,99.98,0,0,0,0,0,0,0,0.02,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.3,0.19,63.094,1.76,157.07,0.08,0.68,0.17,1.4,11,10.04,0,2.08,49.07,48.85,0,0,79.19,0,100,10.56,16.9,18.43,18.09,18.31,15.94,69.52,62.95,63.8,6.56,6.13,9.19,1.38,1.54,1.59,30.49,9.44,7.74,52.115792,12.066095,4462507,3224890,72.3,72.22,71.62,103.19,71.32,79.78,99.8,131.74,153.01
DEE10970,1.49,0.2,0.05,18.94,1.17,255.98,4.53,0,1.7,74.16,24.15,0,0,70.12,0,0,0,0,0,4.04,1.7,24.15,0,0.07,99.93,0,0,100,0,0,0.07,99.93,100,0,0,0,0,0,0,0,0,0,0.3,0.2,71.668,2.2,146.82,0.05,0.8,1.53,2.78,28.1,12.99,0,2.62,66.67,30.59,0,0.12,99.71,0,100,11.44,17.73,18.75,18.45,18.44,16.59,68.03,61.76,62.59,6.73,6.18,9.15,1.4,1.52,1.57,28.81,11.54,10.49,52.071306,11.870616,4449249,3219580,263,56.8,262.9,85.87,46.96,57.18,84.41,120.79,153.01
DEE10980,1.78,0.1,0.04,17.93,1.16,241.79,4.23,0,0.56,99.44,0,0,0,93.88,0,0,0,0,0,5.56,0.56,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.25,0.14,58.812,2.1,143.55,0.03,0.63,1.25,1.72,30.02,11.66,0.01,2.82,69.38,27.79,0,0,68.94,0,100,13.19,23.45,23.06,26.56,25.94,26.91,57.88,48.23,47.65,7.22,9.55,12.7,1.32,1.49,1.55,32.93,11.55,8.55,52.561927,10.982676,4387639,3272976,147,74.38,142.26,84.97,60.48,68.84,83.45,107.2,124.78
DEE11020,1.51,0.2,0.05,18.67,1.15,256.2,4.51,0,38.18,13.31,48.52,0,0,13.31,0,6.96,0,0,0,0,31.22,16.96,31.56,80.72,13.39,5.9,0,94.28,0,5.72,86.61,13.39,83.04,11.06,0,5.9,0,0,0,0,0,0,0.16,0.11,31.668,2.51,149.71,0.02,0.47,2.1,2.93,42.57,16.25,0,5.17,91.88,2.95,0,0,3.99,0,100,19.13,23.23,23.62,38.26,38.13,37.12,38.89,34.92,35.54,7.8,10.17,12.94,1.38,1.49,1.54,24.5,7.74,5.82,52.249897,11.397006,4416402,3238720,178,70.16,179.61,122.4,56.51,91.93,122,155.88,210.14
DEE11030,1.53,0.26,0.04,18.27,1.17,254.29,4.46,0,0,100,0,0,32.71,65.32,0,0,0,0,0,1.97,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.29,0.19,34.528,2.48,143.45,0.03,0.7,0.64,3.5,37.91,18.95,0,2.99,46.44,50.56,0,0,10.83,0,100,11.78,17.84,18.34,19.94,20.06,18.27,66.35,60.17,61.46,6.45,6.75,9.34,1.39,1.53,1.58,34.36,15.87,13.97,52.492563,11.861024,4447390,3266424,350,38.91,371.99,63,25.92,36.3,54.59,116.27,150.2
DEE11050,1.53,0.24,0.04,18.58,1.14,256.74,4.57,0,0,100,0,0,5.49,86.99,0,0,0,0,0,7.52,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.45,0.3,38.81,1.57,148.15,0.12,0.9,0.08,2,12.23,8.83,0,1.95,55.35,42.7,0,0,21.08,0,100,11.28,17.29,17.91,21.57,21.63,20.28,65.58,59.51,60.23,6.84,7.91,10.6,1.39,1.55,1.6,33.48,14.5,13.04,52.474923,11.789334,4442571,3264339,93.9,35.81,97.52,67.04,33.46,37.33,58.51,120.35,150.2
DEE11060,1.57,0.27,0.04,18.7,1.16,249.53,4.29,0,0.11,99.89,0,0,0,78.14,0,0,0,0,0,21.75,0.11,0,0,0,100,0,0,100,0,0,0,100,99.99,0,0,0,0.01,0,0,0,0,0,0.34,0.21,30.241,2.44,136.65,0.04,0.84,0.2,2,31.55,14.34,0,3.17,66.34,30.49,0,0,0.57,0,100,10.53,18.26,19.07,20.59,19.97,18.62,66.47,59.37,59.91,6.51,6.85,9.41,1.4,1.54,1.59,32.54,11.24,8.81,52.75417,11.550079,4425652,3295034,669,26.04,705.52,55.76,20.43,28.4,49.36,101.39,165.84
DEE11070,1.49,0.22,0.04,15.63,1.14,230.84,4.51,0,0.05,99.87,0.08,0,0,74.04,0,0,0,0,0,25.83,0.05,0.08,0,0,100,0,0,100,0,0,0,100,99.64,0,0,0,0.36,0,0,0,0,0,0.31,0.21,67.381,2.48,144.4,0.04,0.87,0.44,5,37.6,20.14,0,4.32,74.3,21.37,0,0.02,89.45,0,100,10.54,17.33,18.04,18.14,17.58,16.49,68.03,61.79,62.18,5.72,5.74,8.49,1.4,1.53,1.57,29.85,11.93,9.38,52.832758,11.774994,4440619,3304124,1572,22.12,1597.73,46.43,9.58,25.95,39.22,91.77,165.84
DEE11090,1.54,0.17,0.04,18.38,1.16,254.62,4.51,0,0.04,99.96,0,0,0,95.55,0,0,0,0,0,4.41,0.04,0,0,0,100,0,0,100,0,0,0,100,99.96,0,0,0,0.04,0,0,0,0,0,0.41,0.27,58.812,0.94,162.32,0.21,0.7,0.02,1,37.6,20.14,0,5.63,27.38,66.99,0,0,68.94,0,100,10.8,19.06,19.73,21.68,21.23,20.39,63.89,56.09,56.26,6.72,7.03,9.08,1.33,1.51,1.56,34.65,12.94,10.92,52.53804,11.388934,4415236,3270768,136,46.81,145.4,78.4,38.19,46.86,80.93,104.87,165.84
DEE11100,1.54,0.29,0.04,18.64,1.17,257.78,4.4,0,0.3,99.7,0,0,0,86.7,0,0,0,0,0,12.99,0.3,0,0,0,100,0,0,100,0,0,0,100,99.98,0,0,0,0.02,0,0,0,0,0,0.39,0.26,17.381,1.71,143,0.09,0.82,0,0,7.27,16,0,5.02,46.48,48.49,0,0,0,0,57.93,10.75,19.2,19.91,22.08,21.45,20.56,63.86,56.05,56.23,6.88,7.51,9.79,1.36,1.52,1.57,33.31,11.85,9.4,52.661641,11.447729,4418949,3284597,246,28.27,251.33,69.76,24.1,32.25,72.84,106.89,165.84
DEE11110,1.56,0.27,0.04,18.5,1.18,255.36,4.42,0,0,100,0,0,0,97.85,0,0,0,0,0,2.15,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.21,0.13,24.527,0.92,164.75,0.11,0.33,0,0,7.27,16,0,3.71,23.18,73.11,0,0,0,0,81.75,10.38,17.78,18.54,20.06,19.82,18.96,68.13,60.98,61.06,6.6,6.31,8.46,1.37,1.55,1.6,32.25,11.06,9.11,52.526433,11.432092,4418190,3269533,55.8,47.28,61.78,81.59,45.25,53.44,83.22,100.46,124
DEE11120,1.53,0.29,0.04,19.11,1.17,254.08,4.42,0,0,100,0,0,0,68.83,0,0,0,0,0,31.17,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.32,0.21,28.809,2.37,137.05,0.04,0.79,0.68,2.17,34.47,16.79,0,2.48,76.65,20.87,0,0,0,0,96.02,10.01,17.21,18.07,18.79,18.21,16.5,69.03,62.41,63.26,5.82,5.83,8.64,1.43,1.56,1.6,31.42,10.29,7.94,52.658888,11.456492,4419548,3284302,187,28.37,203.51,47.92,25.85,29.69,43.31,83.85,123.53
DEE11130,1.6,0.23,0.04,17.73,1.16,248.17,4.27,0,0,100,0,0,0,93.52,0,0,0,0,0,6.48,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.36,0.23,38.81,2.17,138.62,0.04,0.86,0.23,2,39.19,14.35,0,1.82,72.3,25.88,0,0,21.08,0,100,11.14,19.21,19.8,23.72,23,21.51,63.39,56.05,56.95,7.29,8.1,10.44,1.39,1.54,1.59,34.56,11.87,9.2,52.665534,11.374424,4413982,3284934,138,29.25,131.21,56.35,20.43,29.15,45.58,113.98,157.95
DEE11140,1.53,0.25,0.04,18.72,1.14,256.48,4.59,0,0,100,0,0,0,98.99,0,0,0,0,0,1.01,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.34,0.22,37.379,1.39,153,0.11,0.64,0.12,1,5.92,9.25,0,8.17,54.34,37.5,0,0,21.08,0,95.23,10.15,16.14,17.06,21.11,20.83,19.22,65.44,59.73,60.41,6.25,6.58,8.9,1.37,1.53,1.58,32.86,11.62,10,52.583319,11.665853,4433905,3276199,44.7,50.83,38.31,69.41,41.72,45.95,60.55,107.83,123.15
DEE11150,1.53,0.24,0.04,17.93,1.14,256.06,4.55,0,0,100,0,0,0,86.07,0,0,0,0,0,13.93,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.26,0.17,40.238,1.99,146.52,0.05,0.69,1.59,2.26,22.81,8.56,0,4.7,76.04,19.26,0,0,24.49,0,100,10.79,16.5,17.05,20.94,20.26,18.79,65.53,60.5,61.42,6.08,6.2,8.72,1.41,1.53,1.58,29.76,10.36,8.6,52.580826,11.78773,4442171,3276118,95.9,34.13,89.94,57.4,30.57,34.51,53.31,101.41,123.15
DEE11160,1.53,0.25,0.04,17.82,1.14,255.54,4.54,0,0,100,0,0,0,81.21,0,0,0,0,0,18.79,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.27,0.18,40.238,2.21,146.96,0.04,0.76,1.89,3.64,28.33,11.59,0.01,8.26,74.06,17.68,0,0,24.49,0,100,10.36,15.95,16.4,18.78,18.23,16.76,64.62,59.58,60.59,5.55,5.59,8.16,1.36,1.48,1.52,28.09,10.23,8.42,52.609787,11.868472,4447559,3279477,138,31.33,134.69,52.2,28.38,33.19,47.91,96.56,123.15
